Brand,Model,Fuel,Car Age,Trasmission,Color,Price,grouping
Ford,Focus,Benzine,11.0,Automatic,Silver,240.0,Ford Focus Benzine Automatic 11.0
Ford,Focus,Benzine,13.0,Automatic,Gold,325.0,Ford Focus Benzine Automatic 13.0
Ford,Focus,Benzine,14.0,Automatic,Black,280.0,Ford Focus Benzine Automatic 14.0
Ford,Focus,Benzine,14.0,Automatic,Silver,335.0,Ford Focus Benzine Automatic 14.0
Ford,Focus,Benzine,15.0,Automatic,Black,275.0,Ford Focus Benzine Automatic 15.0
Ford,Focus,Benzine,15.0,Automatic,Blue,165.0,Ford Focus Benzine Automatic 15.0
Ford,Focus,Benzine,15.0,Automatic,Cyan,320.0,Ford Focus Benzine Automatic 15.0
Ford,Focus,Benzine,15.0,Automatic,Red,220.0,Ford Focus Benzine Automatic 15.0
Ford,Focus,Benzine,16.0,Automatic,Cyan,250.0,Ford Focus Benzine Automatic 16.0
Ford,Focus,Benzine,16.0,Automatic,Dark blue,235.0,Ford Focus Benzine Automatic 16.0
Ford,Focus,Benzine,16.0,Automatic,Light grey,260.0,Ford Focus Benzine Automatic 16.0
Ford,Focus,Benzine,17.0,Automatic,Black,285.0,Ford Focus Benzine Automatic 17.0
Ford,Freestar,Natural Gas,28.0,Automatic,Green,180.0,Ford Freestar Natural Gas Automatic 28.0
Ford,Fusion,Benzine,3.0,Automatic,Black,1050.0,Ford Fusion Benzine Automatic 3.0
Ford,Fusion,Benzine,5.0,Automatic,Black,800.0,Ford Fusion Benzine Automatic 5.0
Ford,Fusion,Benzine,5.0,Automatic,Dark blue,985.0,Ford Fusion Benzine Automatic 5.0
Ford,Fusion,Benzine,5.0,Automatic,Silver,795.0,Ford Fusion Benzine Automatic 5.0
Ford,Fusion,Benzine,5.0,Automatic,White,900.0,Ford Fusion Benzine Automatic 5.0
Ford,Fusion,Benzine,8.0,Automatic,Black,644.0,Ford Fusion Benzine Automatic 8.0
Ford,Fusion,Benzine,8.0,Automatic,Silver,525.0,Ford Fusion Benzine Automatic 8.0
Ford,Fusion,Benzine,8.0,Automatic,White,290.0,Ford Fusion Benzine Automatic 8.0
Ford,Fusion,Benzine,9.0,Automatic,Red,280.0,Ford Fusion Benzine Automatic 9.0
Ford,Grand marquis,Benzine,33.0,Automatic,Silver,130.0,Ford Grand marquis Benzine Automatic 33.0
Ford,Ka,Benzine,23.0,Manual,Black,75.0,Ford Ka Benzine Manual 23.0
Ford,Ka,Benzine,25.0,Manual,Purple,65.0,Ford Ka Benzine Manual 25.0
Ford,Kuga,Benzine,3.0,Automatic,Dark blue,900.0,Ford Kuga Benzine Automatic 3.0
Ford,Kuga,Benzine,4.0,Automatic,Black,1250.0,Ford Kuga Benzine Automatic 4.0
Ford,Kuga,Benzine,4.0,Automatic,Dark blue,1050.0,Ford Kuga Benzine Automatic 4.0
Ford,Kuga,Benzine,4.0,Automatic,Dark red,1000.0,Ford Kuga Benzine Automatic 4.0
Ford,Kuga,Benzine,4.0,Automatic,Light grey,870.0,Ford Kuga Benzine Automatic 4.0
Ford,Kuga,Benzine,4.0,Automatic,Silver,1200.0,Ford Kuga Benzine Automatic 4.0
Ford,Kuga,Benzine,4.0,Automatic,White,983.3333333333334,Ford Kuga Benzine Automatic 4.0
Ford,Kuga,Benzine,5.0,Automatic,Black,806.6666666666666,Ford Kuga Benzine Automatic 5.0
Ford,Kuga,Benzine,5.0,Automatic,Blue,915.0,Ford Kuga Benzine Automatic 5.0
Ford,Kuga,Benzine,5.0,Automatic,Dark blue,770.0,Ford Kuga Benzine Automatic 5.0
Ford,Kuga,Benzine,5.0,Automatic,Dark red,813.5,Ford Kuga Benzine Automatic 5.0
Ford,Kuga,Benzine,5.0,Automatic,Red,850.0,Ford Kuga Benzine Automatic 5.0
Ford,Kuga,Benzine,6.0,Automatic,Dark blue,590.0,Ford Kuga Benzine Automatic 6.0
Ford,Kuga,Benzine,6.0,Automatic,Gray,700.0,Ford Kuga Benzine Automatic 6.0
Ford,Kuga,Benzine,6.0,Automatic,Light grey,750.0,Ford Kuga Benzine Automatic 6.0
Ford,Kuga,Benzine,6.0,Automatic,Silver,680.0,Ford Kuga Benzine Automatic 6.0
Ford,Kuga,Benzine,6.0,Automatic,White,775.0,Ford Kuga Benzine Automatic 6.0
Ford,Kuga,Benzine,7.0,Automatic,Black,520.0,Ford Kuga Benzine Automatic 7.0
Ford,Kuga,Benzine,7.0,Automatic,Gray,600.0,Ford Kuga Benzine Automatic 7.0
Ford,Kuga,Benzine,8.0,Automatic,Black,570.0,Ford Kuga Benzine Automatic 8.0
Ford,Kuga,Benzine,8.0,Automatic,Blue,600.0,Ford Kuga Benzine Automatic 8.0
Ford,Kuga,Benzine,8.0,Automatic,Dark red,545.0,Ford Kuga Benzine Automatic 8.0
Ford,Kuga,Benzine,8.0,Automatic,Gray,550.0,Ford Kuga Benzine Automatic 8.0
Ford,Kuga,Benzine,8.0,Automatic,Silver,600.0,Ford Kuga Benzine Automatic 8.0
Ford,Kuga,Benzine,10.0,Automatic,Mocha,650.0,Ford Kuga Benzine Automatic 10.0
Ford,Mondeo,Benzine,23.0,Manual,Black,137.5,Ford Mondeo Benzine Manual 23.0
Ford,Mondeo,Benzine,24.0,Automatic,Black,150.0,Ford Mondeo Benzine Automatic 24.0
Ford,Mondeo,Benzine,25.0,Automatic,Black,140.0,Ford Mondeo Benzine Automatic 25.0
Ford,Mondeo,Benzine,25.0,Manual,Dark blue,75.0,Ford Mondeo Benzine Manual 25.0
Ford,Mondeo,Benzine,25.0,Manual,Green,86.5,Ford Mondeo Benzine Manual 25.0
Ford,Mondeo,Benzine,25.0,Manual,Silver,95.0,Ford Mondeo Benzine Manual 25.0
Ford,Ranger,Benzine,20.0,Manual,Silver,360.0,Ford Ranger Benzine Manual 20.0
Ford,Ranger,Natural Gas,15.0,Manual,Silver,320.0,Ford Ranger Natural Gas Manual 15.0
Ford,Taurus,Benzine,25.0,Automatic,White,110.0,Ford Taurus Benzine Automatic 25.0
Ford,Territory,Benzine,0.0,Automatic,Black,2600.0,Ford Territory Benzine Automatic 0.0
Ford,Thunderbird,Benzine,28.0,Automatic,Beige,175.0,Ford Thunderbird Benzine Automatic 28.0
Ford,Transit,Natural Gas,4.0,Manual,White,710.0,Ford Transit Natural Gas Manual 4.0
Ford,Victoria,Benzine,23.0,Automatic,Mocha,350.0,Ford Victoria Benzine Automatic 23.0
Ford,Windstar,Benzine,23.0,Automatic,Gray,270.0,Ford Windstar Benzine Automatic 23.0
Foton,Gratour,Benzine,2.0,Manual,White,200.0,Foton Gratour Benzine Manual 2.0
Foton,Gratour,Natural Gas,2.0,Manual,White,212.33333333333334,Foton Gratour Natural Gas Manual 2.0
Foton,PX Cargo,Benzine,2.0,Manual,White,225.0,Foton PX Cargo Benzine Manual 2.0
Foton,View,Natural Gas,9.0,Manual,Red,220.0,Foton View Natural Gas Manual 9.0
Geely,Ck,Benzine,13.0,Automatic,Silver,90.0,Geely Ck Benzine Automatic 13.0
Geely,Ck,Benzine,18.0,Manual,Black,115.0,Geely Ck Benzine Manual 18.0
Geely,Ck,Benzine,18.0,Manual,White,70.0,Geely Ck Benzine Manual 18.0
Geely,Ck2,Benzine,13.0,Automatic,Black,95.0,Geely Ck2 Benzine Automatic 13.0
Geely,Ck2,Benzine,13.0,Manual,Red,90.0,Geely Ck2 Benzine Manual 13.0
Geely,Ck2,Benzine,14.0,Manual,Red,85.0,Geely Ck2 Benzine Manual 14.0
Geely,Ck2,Benzine,15.0,Manual,Blue,90.0,Geely Ck2 Benzine Manual 15.0
Geely,Ck2,Benzine,15.0,Manual,Gold,90.0,Geely Ck2 Benzine Manual 15.0
Geely,Cool Ray,Benzine,1.0,Automatic,Gray,646.0,Geely Cool Ray Benzine Automatic 1.0
Geely,Cool Ray,Benzine,1.0,Automatic,Silver,687.5,Geely Cool Ray Benzine Automatic 1.0
Geely,Cool Ray,Benzine,1.0,Automatic,White,853.3333333333334,Geely Cool Ray Benzine Automatic 1.0
Geely,EC7,Benzine,8.0,Manual,Gray,135.0,Geely EC7 Benzine Manual 8.0
Geely,EX7,Benzine,3.0,Automatic,White,465.0,Geely EX7 Benzine Automatic 3.0
Geely,Emgrand 7,Benzine,4.0,Manual,Dark red,310.0,Geely Emgrand 7 Benzine Manual 4.0
Geely,Emgrand 7,Benzine,4.0,Manual,Light grey,225.0,Geely Emgrand 7 Benzine Manual 4.0
Geely,Emgrand 7,Benzine,4.0,Manual,Silver,315.0,Geely Emgrand 7 Benzine Manual 4.0
Geely,Emgrand 7,Benzine,5.0,Automatic,Bronze,248.0,Geely Emgrand 7 Benzine Automatic 5.0
Geely,Emgrand 7,Benzine,5.0,Manual,Black,220.0,Geely Emgrand 7 Benzine Manual 5.0
Geely,Emgrand 7,Benzine,5.0,Manual,Bronze,195.0,Geely Emgrand 7 Benzine Manual 5.0
Geely,Emgrand 7,Benzine,5.0,Manual,Dark blue,225.0,Geely Emgrand 7 Benzine Manual 5.0
Geely,Emgrand 7,Benzine,5.0,Manual,Dark red,198.0,Geely Emgrand 7 Benzine Manual 5.0
Geely,Emgrand 7,Benzine,5.0,Manual,Gray,245.0,Geely Emgrand 7 Benzine Manual 5.0
Geely,Emgrand 7,Benzine,5.0,Manual,Mocha,210.0,Geely Emgrand 7 Benzine Manual 5.0
Geely,Emgrand 7,Benzine,5.0,Manual,Silver,208.0,Geely Emgrand 7 Benzine Manual 5.0
Geely,Emgrand 7,Benzine,5.0,Manual,White,200.0,Geely Emgrand 7 Benzine Manual 5.0
Geely,Emgrand 7,Benzine,6.0,Automatic,Dark red,180.0,Geely Emgrand 7 Benzine Automatic 6.0
Geely,Emgrand 7,Benzine,6.0,Automatic,Green,150.0,Geely Emgrand 7 Benzine Automatic 6.0
Geely,Emgrand 7,Benzine,6.0,Automatic,Red,169.0,Geely Emgrand 7 Benzine Automatic 6.0
Geely,Emgrand 7,Benzine,6.0,Manual,Black,200.0,Geely Emgrand 7 Benzine Manual 6.0
Geely,Emgrand 7,Benzine,6.0,Manual,Bronze,176.25,Geely Emgrand 7 Benzine Manual 6.0
Geely,Emgrand 7,Benzine,6.0,Manual,Light grey,195.0,Geely Emgrand 7 Benzine Manual 6.0
Geely,Emgrand 7,Benzine,6.0,Manual,Red,206.66666666666666,Geely Emgrand 7 Benzine Manual 6.0
Geely,Emgrand 7,Benzine,6.0,Manual,Silver,187.5,Geely Emgrand 7 Benzine Manual 6.0
Geely,Emgrand 7,Benzine,6.0,Manual,White,250.0,Geely Emgrand 7 Benzine Manual 6.0
Geely,Emgrand 7,Benzine,7.0,Automatic,Dark red,170.0,Geely Emgrand 7 Benzine Automatic 7.0
Geely,Emgrand 7,Benzine,7.0,Manual,Black,190.0,Geely Emgrand 7 Benzine Manual 7.0
Geely,Emgrand 7,Benzine,7.0,Manual,Blue,175.0,Geely Emgrand 7 Benzine Manual 7.0
Geely,Emgrand 7,Benzine,7.0,Manual,Champagne,140.0,Geely Emgrand 7 Benzine Manual 7.0
Geely,Emgrand 7,Benzine,7.0,Manual,Gray,190.0,Geely Emgrand 7 Benzine Manual 7.0
Geely,Emgrand 7,Benzine,7.0,Manual,Red,170.0,Geely Emgrand 7 Benzine Manual 7.0
Geely,Emgrand 7,Benzine,7.0,Manual,Silver,190.0,Geely Emgrand 7 Benzine Manual 7.0
Geely,Emgrand 7,Benzine,7.0,Manual,White,160.0,Geely Emgrand 7 Benzine Manual 7.0
Geely,Emgrand 7,Benzine,8.0,Automatic,Gray,200.0,Geely Emgrand 7 Benzine Automatic 8.0
Geely,Emgrand 7,Benzine,8.0,Automatic,Light grey,195.0,Geely Emgrand 7 Benzine Automatic 8.0
Geely,Emgrand 7,Benzine,8.0,Automatic,Silver,170.0,Geely Emgrand 7 Benzine Automatic 8.0
Geely,Emgrand 7,Benzine,8.0,Manual,Black,163.54545454545453,Geely Emgrand 7 Benzine Manual 8.0
Geely,Emgrand 7,Benzine,8.0,Manual,Champagne,158.33333333333334,Geely Emgrand 7 Benzine Manual 8.0
Geely,Emgrand 7,Benzine,8.0,Manual,Dark blue,170.0,Geely Emgrand 7 Benzine Manual 8.0
Geely,Emgrand 7,Benzine,8.0,Manual,Dark red,177.5,Geely Emgrand 7 Benzine Manual 8.0
Geely,Emgrand 7,Benzine,8.0,Manual,Eggplant,180.0,Geely Emgrand 7 Benzine Manual 8.0
Geely,Emgrand 7,Benzine,8.0,Manual,Gray,155.0,Geely Emgrand 7 Benzine Manual 8.0
Geely,Emgrand 7,Benzine,8.0,Manual,Light grey,175.0,Geely Emgrand 7 Benzine Manual 8.0
Geely,Emgrand 7,Benzine,8.0,Manual,Mocha,130.0,Geely Emgrand 7 Benzine Manual 8.0
Geely,Emgrand 7,Benzine,8.0,Manual,Petroleum,155.0,Geely Emgrand 7 Benzine Manual 8.0
Geely,Emgrand 7,Benzine,8.0,Manual,Red,155.0,Geely Emgrand 7 Benzine Manual 8.0
Geely,Emgrand 7,Benzine,8.0,Manual,Silver,164.84615384615384,Geely Emgrand 7 Benzine Manual 8.0
Geely,Emgrand 7,Benzine,8.0,Manual,White,162.5,Geely Emgrand 7 Benzine Manual 8.0
Geely,Emgrand 7,Benzine,9.0,Automatic,Dark red,200.0,Geely Emgrand 7 Benzine Automatic 9.0
Geely,Emgrand 7,Benzine,9.0,Automatic,Silver,157.0,Geely Emgrand 7 Benzine Automatic 9.0
Geely,Emgrand 7,Benzine,9.0,Automatic,White,145.0,Geely Emgrand 7 Benzine Automatic 9.0
Geely,Emgrand 7,Benzine,9.0,Manual,Black,148.14285714285714,Geely Emgrand 7 Benzine Manual 9.0
Geely,Emgrand 7,Benzine,9.0,Manual,Blue,130.0,Geely Emgrand 7 Benzine Manual 9.0
Geely,Emgrand 7,Benzine,9.0,Manual,Champagne,162.5,Geely Emgrand 7 Benzine Manual 9.0
Geely,Emgrand 7,Benzine,9.0,Manual,Dark blue,170.0,Geely Emgrand 7 Benzine Manual 9.0
Geely,Emgrand 7,Benzine,9.0,Manual,Dark red,158.57142857142858,Geely Emgrand 7 Benzine Manual 9.0
Geely,Emgrand 7,Benzine,9.0,Manual,Gray,145.0,Geely Emgrand 7 Benzine Manual 9.0
Geely,Emgrand 7,Benzine,9.0,Manual,Light grey,157.5,Geely Emgrand 7 Benzine Manual 9.0
Geely,Emgrand 7,Benzine,9.0,Manual,Mocha,149.0,Geely Emgrand 7 Benzine Manual 9.0
Geely,Emgrand 7,Benzine,9.0,Manual,Red,161.66666666666666,Geely Emgrand 7 Benzine Manual 9.0
Geely,Emgrand 7,Benzine,9.0,Manual,Silver,154.11111111111111,Geely Emgrand 7 Benzine Manual 9.0
Geely,Emgrand 7,Benzine,9.0,Manual,White,159.5,Geely Emgrand 7 Benzine Manual 9.0
Geely,Emgrand 7,Benzine,10.0,Manual,Black,142.5,Geely Emgrand 7 Benzine Manual 10.0
Geely,Emgrand 7,Benzine,10.0,Manual,Blue,135.0,Geely Emgrand 7 Benzine Manual 10.0
Geely,Emgrand 7,Benzine,10.0,Manual,Champagne,161.0,Geely Emgrand 7 Benzine Manual 10.0
Geely,Emgrand 7,Benzine,10.0,Manual,Dark red,190.0,Geely Emgrand 7 Benzine Manual 10.0
Geely,Emgrand 7,Benzine,10.0,Manual,Gray,175.0,Geely Emgrand 7 Benzine Manual 10.0
Geely,Emgrand 7,Benzine,10.0,Manual,White,149.0,Geely Emgrand 7 Benzine Manual 10.0
Geely,Emgrand 7,Benzine,17.0,Manual,Silver,80.0,Geely Emgrand 7 Benzine Manual 17.0
Geely,Emgrand 7,Natural Gas,7.0,Manual,Champagne,150.0,Geely Emgrand 7 Natural Gas Manual 7.0
Geely,Emgrand 7,Natural Gas,8.0,Manual,Champagne,160.0,Geely Emgrand 7 Natural Gas Manual 8.0
Geely,Emgrand 7,Natural Gas,8.0,Manual,Gold,145.0,Geely Emgrand 7 Natural Gas Manual 8.0
Geely,Emgrand 7,Natural Gas,8.0,Manual,Light grey,140.0,Geely Emgrand 7 Natural Gas Manual 8.0
Geely,Emgrand 7,Natural Gas,8.0,Manual,Silver,140.0,Geely Emgrand 7 Natural Gas Manual 8.0
Geely,Emgrand 7,Natural Gas,8.0,Manual,White,165.0,Geely Emgrand 7 Natural Gas Manual 8.0
Geely,Emgrand 7,Natural Gas,9.0,Manual,Gray,145.0,Geely Emgrand 7 Natural Gas Manual 9.0
Geely,Emgrand 7,Natural Gas,9.0,Manual,Silver,146.5,Geely Emgrand 7 Natural Gas Manual 9.0
Geely,Emgrand 7,Natural Gas,9.0,Manual,White,148.33333333333334,Geely Emgrand 7 Natural Gas Manual 9.0
Geely,Emgrand X7,Benzine,1.0,Automatic,Black,420.0,Geely Emgrand X7 Benzine Automatic 1.0
Geely,Emgrand X7,Benzine,3.0,Automatic,Black,475.0,Geely Emgrand X7 Benzine Automatic 3.0
Geely,Emgrand X7,Benzine,3.0,Automatic,Brown,500.0,Geely Emgrand X7 Benzine Automatic 3.0
Geely,Emgrand X7,Benzine,3.0,Automatic,White,350.0,Geely Emgrand X7 Benzine Automatic 3.0
Geely,Emgrand X7,Benzine,4.0,Automatic,Black,452.5,Geely Emgrand X7 Benzine Automatic 4.0
Geely,Emgrand X7,Benzine,4.0,Automatic,Brown,475.0,Geely Emgrand X7 Benzine Automatic 4.0
Geely,Emgrand X7,Benzine,4.0,Automatic,Mocha,450.0,Geely Emgrand X7 Benzine Automatic 4.0
Geely,Emgrand X7,Benzine,4.0,Automatic,White,461.0,Geely Emgrand X7 Benzine Automatic 4.0
Geely,Emgrand X7,Benzine,5.0,Automatic,Brown,375.0,Geely Emgrand X7 Benzine Automatic 5.0
Geely,Emgrand X7,Benzine,5.0,Automatic,Mocha,470.0,Geely Emgrand X7 Benzine Automatic 5.0
Geely,Emgrand X7,Benzine,6.0,Manual,Silver,170.0,Geely Emgrand X7 Benzine Manual 6.0
Geely,Fruits,Benzine,19.0,Manual,Silver,65.0,Geely Fruits Benzine Manual 19.0
Geely,Imperial,Benzine,3.0,Automatic,Black,240.0,Geely Imperial Benzine Automatic 3.0
Geely,Imperial,Benzine,4.0,Automatic,Beige,285.0,Geely Imperial Benzine Automatic 4.0
Geely,Imperial,Benzine,4.0,Automatic,Black,300.0,Geely Imperial Benzine Automatic 4.0
Geely,Imperial,Benzine,4.0,Automatic,Blue,304.0,Geely Imperial Benzine Automatic 4.0
Geely,Imperial,Benzine,4.0,Automatic,Eggplant,375.0,Geely Imperial Benzine Automatic 4.0
Geely,Imperial,Benzine,4.0,Automatic,Gold,370.0,Geely Imperial Benzine Automatic 4.0
Geely,Imperial,Benzine,4.0,Automatic,White,300.0,Geely Imperial Benzine Automatic 4.0
Geely,Maple,Benzine,12.0,Manual,Blue,120.0,Geely Maple Benzine Manual 12.0
Geely,Maple,Benzine,13.0,Manual,Black,120.0,Geely Maple Benzine Manual 13.0
Geely,Maple,Benzine,13.0,Manual,Dark red,85.0,Geely Maple Benzine Manual 13.0
Geely,Maple,Benzine,13.0,Manual,Red,55.0,Geely Maple Benzine Manual 13.0
Geely,Maple,Benzine,17.0,Automatic,Gold,110.0,Geely Maple Benzine Automatic 17.0
Geely,Maple,Benzine,17.0,Manual,Gold,85.0,Geely Maple Benzine Manual 17.0
Geely,Maple,Benzine,18.0,Manual,Black,65.0,Geely Maple Benzine Manual 18.0
Geely,Mk,Benzine,13.0,Automatic,Light grey,100.0,Geely Mk Benzine Automatic 13.0
Geely,Mk,Benzine,13.0,Manual,Red,110.0,Geely Mk Benzine Manual 13.0
Geely,Mk,Benzine,13.0,Manual,Silver,95.0,Geely Mk Benzine Manual 13.0
Geely,Mk,Benzine,14.0,Manual,Black,130.0,Geely Mk Benzine Manual 14.0
Geely,Mk,Benzine,14.0,Manual,Gold,70.0,Geely Mk Benzine Manual 14.0
Geely,Mk,Benzine,15.0,Manual,Black,80.0,Geely Mk Benzine Manual 15.0
Geely,Mk,Benzine,15.0,Manual,Red,75.0,Geely Mk Benzine Manual 15.0
Geely,Okavango,Benzine,0.0,Automatic,Silver,1000.0,Geely Okavango Benzine Automatic 0.0
Geely,Okavango,Benzine,1.0,Automatic,Black,821.0,Geely Okavango Benzine Automatic 1.0
Geely,Okavango,Benzine,1.0,Automatic,Gray,750.0,Geely Okavango Benzine Automatic 1.0
Geely,Okavango,Benzine,1.0,Automatic,Silver,800.0,Geely Okavango Benzine Automatic 1.0
Geely,Okavango,Benzine,2.0,Automatic,Silver,900.0,Geely Okavango Benzine Automatic 2.0
Geely,Panda,Benzine,8.0,Manual,Black,135.0,Geely Panda Benzine Manual 8.0
Geely,Panda,Benzine,11.0,Automatic,Black,172.0,Geely Panda Benzine Automatic 11.0
Geely,Panda,Benzine,11.0,Manual,Red,120.0,Geely Panda Benzine Manual 11.0
Geely,Panda,Benzine,12.0,Manual,Red,90.0,Geely Panda Benzine Manual 12.0
Geely,Panda,Benzine,13.0,Manual,Gold,115.0,Geely Panda Benzine Manual 13.0
Geely,Pandino,Benzine,7.0,Automatic,Blue,230.0,Geely Pandino Benzine Automatic 7.0
Geely,Pandino,Benzine,8.0,Manual,Black,115.0,Geely Pandino Benzine Manual 8.0
Geely,Pandino,Benzine,8.0,Manual,White,135.0,Geely Pandino Benzine Manual 8.0
Geely,Pandino,Benzine,9.0,Automatic,Silver,160.0,Geely Pandino Benzine Automatic 9.0
Geely,Pandino,Benzine,9.0,Manual,Red,125.0,Geely Pandino Benzine Manual 9.0
Geely,Pandino,Benzine,10.0,Automatic,Gold,170.0,Geely Pandino Benzine Automatic 10.0
Geely,Pandino,Benzine,11.0,Manual,Red,110.0,Geely Pandino Benzine Manual 11.0
Geely,Pandino,Benzine,12.0,Manual,White,115.0,Geely Pandino Benzine Manual 12.0
Geely,Pandino,Benzine,13.0,Manual,Red,110.0,Geely Pandino Benzine Manual 13.0
Geely,Pandino,Benzine,13.0,Manual,Silver,75.0,Geely Pandino Benzine Manual 13.0
Geely,Sparky,Benzine,17.0,Manual,Red,150.0,Geely Sparky Benzine Manual 17.0
Geely,Sparky,Benzine,17.0,Manual,White,80.0,Geely Sparky Benzine Manual 17.0
Geely,Sparky,Benzine,18.0,Manual,White,77.0,Geely Sparky Benzine Manual 18.0
Geely,X Pandino,Benzine,8.0,Automatic,Red,230.0,Geely X Pandino Benzine Automatic 8.0
Geely,X7,Benzine,3.0,Automatic,Black,425.0,Geely X7 Benzine Automatic 3.0
Geely,X7,Benzine,3.0,Automatic,Brown,530.0,Geely X7 Benzine Automatic 3.0
Geely,X7,Benzine,4.0,Automatic,Black,442.5,Geely X7 Benzine Automatic 4.0
Geely,X7,Benzine,4.0,Automatic,Mocha,390.0,Geely X7 Benzine Automatic 4.0
Geely,X7,Benzine,4.0,Automatic,White,396.6666666666667,Geely X7 Benzine Automatic 4.0
Geely,X7,Benzine,8.0,Automatic,White,380.0,Geely X7 Benzine Automatic 8.0
Gmc,Jimmy,Natural Gas,12.0,Manual,White,180.0,Gmc Jimmy Natural Gas Manual 12.0
Gmc,K5,Natural Gas,3.0,Manual,White,220.0,Gmc K5 Natural Gas Manual 3.0
Gmc,Safary,Benzine,29.0,Automatic,Bronze,135.0,Gmc Safary Benzine Automatic 29.0
Gmc,Safary,Natural Gas,5.0,Manual,White,225.0,Gmc Safary Natural Gas Manual 5.0
Gmc,Savana,Natural Gas,11.0,Manual,White,200.0,Gmc Savana Natural Gas Manual 11.0
Gmc,Sierra,Benzine,7.0,Automatic,Dark red,2500.0,Gmc Sierra Benzine Automatic 7.0
Gmc,Yukon,Benzine,21.0,Automatic,Black,400.0,Gmc Yukon Benzine Automatic 21.0
Gmc,Yukon XL,Benzine,20.0,Automatic,Black,525.0,Gmc Yukon XL Benzine Automatic 20.0
Great Wall,C30,Benzine,9.0,Automatic,Gray,200.0,Great Wall C30 Benzine Automatic 9.0
Great Wall,C30,Benzine,10.0,Manual,Silver,150.0,Great Wall C30 Benzine Manual 10.0
Great Wall,Coolbear,Benzine,14.0,Manual,Black,100.0,Great Wall Coolbear Benzine Manual 14.0
Great Wall,Florid,Benzine,13.0,Manual,Black,118.0,Great Wall Florid Benzine Manual 13.0
Great Wall,Florid,Benzine,13.0,Manual,Red,160.0,Great Wall Florid Benzine Manual 13.0
Great Wall,Florid,Benzine,14.0,Manual,Orange,75.0,Great Wall Florid Benzine Manual 14.0
Great Wall,Hover,Benzine,10.0,Manual,Black,310.0,Great Wall Hover Benzine Manual 10.0
Great Wall,Hover,Benzine,12.0,Manual,Beige,250.0,Great Wall Hover Benzine Manual 12.0
Great Wall,Hover,Benzine,12.0,Manual,Silver,222.5,Great Wall Hover Benzine Manual 12.0
Great Wall,Peri,Benzine,14.0,Manual,Black,75.0,Great Wall Peri Benzine Manual 14.0
Great Wall,Peri,Benzine,14.0,Manual,Silver,75.0,Great Wall Peri Benzine Manual 14.0
Great Wall,Peri,Benzine,15.0,Manual,Black,100.0,Great Wall Peri Benzine Manual 15.0
Great Wall,Peri,Benzine,15.0,Manual,Orange,115.0,Great Wall Peri Benzine Manual 15.0
Great Wall,Peri,Benzine,15.0,Manual,Red,120.0,Great Wall Peri Benzine Manual 15.0
Great Wall,Wingle 5,Benzine,2.0,Manual,White,180.0,Great Wall Wingle 5 Benzine Manual 2.0
Great Wall,Wingle 5,Natural Gas,2.0,Manual,Red,280.0,Great Wall Wingle 5 Natural Gas Manual 2.0
Great Wall,Wingle 5,Natural Gas,2.0,Manual,White,320.0,Great Wall Wingle 5 Natural Gas Manual 2.0
Great Wall,Wingle 5,Natural Gas,15.0,Manual,White,180.0,Great Wall Wingle 5 Natural Gas Manual 15.0
Hafei,Lobo,Benzine,16.0,Manual,Silver,85.0,Hafei Lobo Benzine Manual 16.0
Hafei,Lobo,Benzine,17.0,Manual,Blue,80.0,Hafei Lobo Benzine Manual 17.0
Hafei,Lobo,Benzine,18.0,Manual,Silver,70.0,Hafei Lobo Benzine Manual 18.0
Hafei,Lobo,Benzine,18.0,Manual,White,50.0,Hafei Lobo Benzine Manual 18.0
Haima,Haima 2,Benzine,10.0,Manual,Red,175.0,Haima Haima 2 Benzine Manual 10.0
Haima,M3,Benzine,5.0,Automatic,Gold,245.0,Haima M3 Benzine Automatic 5.0
Haima,M3,Benzine,10.0,Automatic,Silver,190.0,Haima M3 Benzine Automatic 10.0
Haima,S5,Benzine,5.0,Automatic,Red,420.0,Haima S5 Benzine Automatic 5.0
Haima,S5,Benzine,15.0,Manual,Black,135.0,Haima S5 Benzine Manual 15.0
Haval,H6,Benzine,1.0,Automatic,Black,900.0,Haval H6 Benzine Automatic 1.0
Haval,H6,Benzine,1.0,Automatic,Blue,788.3333333333334,Haval H6 Benzine Automatic 1.0
Haval,H6,Benzine,1.0,Automatic,Cyan,740.0,Haval H6 Benzine Automatic 1.0
Haval,H6,Benzine,1.0,Automatic,Dark blue,750.0,Haval H6 Benzine Automatic 1.0
Haval,H6,Benzine,1.0,Automatic,Dark red,910.0,Haval H6 Benzine Automatic 1.0
Haval,H6,Benzine,1.0,Automatic,Gray,1000.0,Haval H6 Benzine Automatic 1.0
Haval,H6,Benzine,1.0,Automatic,Light grey,870.0,Haval H6 Benzine Automatic 1.0
Haval,H6,Benzine,1.0,Automatic,Red,850.0,Haval H6 Benzine Automatic 1.0
Haval,H6,Benzine,1.0,Automatic,Silver,900.0,Haval H6 Benzine Automatic 1.0
Haval,H6,Benzine,1.0,Automatic,White,1000.0,Haval H6 Benzine Automatic 1.0
Haval,H6 GT,Benzine,1.0,Automatic,Black,1000.0,Haval H6 GT Benzine Automatic 1.0
Haval,Jolion,Benzine,1.0,Automatic,Black,715.0,Haval Jolion Benzine Automatic 1.0
Haval,Jolion,Benzine,1.0,Automatic,Blue,786.6666666666666,Haval Jolion Benzine Automatic 1.0
